Username,Participant,CommentId,Video,Aspect,At_video,Timestamp,Enabled,Text
jam366,55,1041,Tutorial4,2,169.6,49:26.4,1,Make sure you don't have a rising inflection after every sentence. It makes it sound like you're uncertain of what you are saying.
jan110,56,710,Tutorial4,4,15.3,38:57.7,1,Attention to a detail often overlooked.
jan110,56,711,Tutorial4,4,77.1,40:14.5,1,Attention to posture and body language important.
jan110,56,712,Tutorial4,4,177.7,42:48.1,1,"Differences in pace, pitch, volume all adding variety and making the speech or presentation more interesting."
jan110,56,713,Tutorial4,3,317.3,46:23.0,1,Making lasting eye contact
jan110,56,714,Tutorial4,4,348.7,49:05.7,1,"5 Ss easier to remember 
-stance
-sound 
-smile
-silence
-sights"
jch359,57,1661,Tutorial4,2,0,48:51.0,0,i am already confident
jda135,58,949,Tutorial4,1,381.9,06:50.0,1,"IT is good to vary the way you speak. This engaged and makes the presentation more interesting to listen too. It is also important to present yourself in a good way too. For example stand up straight, smile and dont move around too much."
jfm94,60,1553,Tutorial4,1,24.8,02:19.2,0,Naturally already do this
jhd35,61,1423,Tutorial4,3,65.7,31:12.5,0,Kepp still and relaxed when giving presentation
jhz11,62,1192,Tutorial4,2,119.3,23:03.2,0,"Stand tall, be confident..."
jhz11,62,1193,Tutorial4,3,290.6,23:33.9,1,Hold eye contact! Make sure it is with everyone around the room
jjt59,63,572,Tutorial4,4,373.7,18:34.6,1,Good to show how to speak
jmc564,64,1212,Tutorial4,2,35.3,20:20.3,0,Being comfortable public speaking comes directly from looking confident.
jmi109,65,1445,Tutorial4,2,324,51:49.1,0,"The five key points are, stance, sound, smile, silence, and eye contact."
jmp216,66,504,Tutorial4,2,361.5,29:14.6,1,all very good points
jrc152,68,1676,Tutorial4,3,184.2,36:35.8,0,yelling?
kbj13,69,676,Tutorial4,2,381.9,50:26.4,1,"Long and a lot of information to process at once, making it hard to focus and remember. But helpful content when broken down"
ksb44,71,1358,Tutorial4,4,97.1,37:54.3,0,"Stance - confident, tall
Sound - relax shoulders, lower voice, speak slowly and understandably, variations in tone
Silence - prevent using 'and'
Sight - eye contact with audience"
lco72,72,1675,Tutorial4,2,59.1,35:41.9,0,"I know that I am bad at doing this during presentations,  I need to make a mental note to remember to plant my feet and stay still!"
lem72,73,938,Tutorial4,4,43.1,38:15.2,1,have a firm stance
lem72,73,939,Tutorial4,4,208.8,41:06.6,1,smile!
lfu24,75,1410,Tutorial4,3,225.1,17:35.7,0,Smile to loo confident
lha98,77,1684,Tutorial4,4,371,30:39.7,0,use silence to your advantage
lib17,78,754,Tutorial4,3,215.7,34:56.9,1,She smiles too much and it looks cheesy
lkh56,79,987,Tutorial4,2,201.3,21:30.0,1,the way you hold yourself and talk is just as important as the content of the speech
lsc74,81,1024,Tutorial4,2,46.8,55:24.5,1,A person swaying comes off very uncomfortable
lsc74,81,1025,Tutorial4,3,85.4,55:54.1,1,Keeping the arms in a neutral position
mba168,82,1297,Tutorial4,4,55.2,41:33.3,0,"Stance, Sound, Smile, Silence, Sight"
mba168,82,1298,Tutorial4,4,84,42:08.8,0,keep arms at side
mba168,82,1299,Tutorial4,2,162.1,43:32.7,0,slow pace
mba168,82,1300,Tutorial4,4,242.7,46:13.3,0,use silence instead of filler words
mba168,82,1301,Tutorial4,2,291.7,46:31.3,0,eye contact
mbw49,83,1057,Tutorial4,1,46.3,44:09.7,1,"Firm stance, feet shoulder width apart, solid"
mbw49,83,1058,Tutorial4,2,78.5,44:57.5,1,"Need good, tall posture"
mbw49,83,1059,Tutorial4,3,119.2,46:04.7,1,"Hands by your sides at neutral position, easy for gestures from this position"
mbw49,83,1060,Tutorial4,2,156.2,47:12.3,1,"Relax shoulders, lower voice, speak from stomach and Project voice"
mbw49,83,1061,Tutorial4,2,171.8,48:04.4,1,"Use variations in tone, volume, from a standard slow, clear voice to add interest"
mbw49,83,1062,Tutorial4,3,218.6,49:19.5,1,"Smile during your presentation, makes you look pleasant and confident"
mbw49,83,1063,Tutorial4,3,274.4,50:56.4,1,"Use silence to break up speech, use it instead of umming and ahhing, makes it seem polished and prepared"
mbw49,83,1064,Tutorial4,3,330.8,52:59.5,1,"Establish eye contact with all members of the audience to build a rapport with them. Don't just look at two people, or scan the audience - make meaningful 5-7 second eye contact with people"
mfu36,84,446,Tutorial4,4,14.7,35:01.5,1,1.) Stance 2.) Sound 3.) Smile 4.) Silence 5.) Sight
mfu36,84,447,Tutorial4,4,35.7,36:46.6,1,"Firm stance, feet firmly on ground (no movement)"
mfu36,84,448,Tutorial4,4,104.1,37:46.0,1,"Stand up tall, arms by side"
mfu36,84,449,Tutorial4,4,145.8,39:42.5,1,"Lower shoulders, lower voice, slow understandable pace"
mfu36,84,450,Tutorial4,4,179.1,40:58.3,1,Variations in sound and pace of voice is alright (adds dynamic nature to speech)
mfu36,84,451,Tutorial4,4,243.9,43:11.5,1,"Pause for effect (no um, ah)"
mfu36,84,452,Tutorial4,4,285.1,44:17.0,1,Look out at audience
mfu36,84,453,Tutorial4,4,295.2,45:52.2,1,"Make and hold eye contact, like in a one on one conversation, to establish rapport with audience"
mfu36,84,454,Tutorial4,4,306.1,46:56.1,1,Eye contact between 5-7 seconds between speaker and individual audience members
mfu36,84,455,Tutorial4,4,325.4,48:29.3,1,"Don't scan audience, don't hunt and peck (look at only two people in audience)"
mfu36,84,456,Tutorial4,4,346,49:47.3,1,Don't stare at back wall of room
mgd37,86,604,Tutorial4,1,373.8,35:21.7,1,"She spoke of the ""5 's' words"" which are often talked about.

- Stance. Upright, confident
- Sound. Projection and tone
- Smile. To make your presentation for friendly.
- Silence. Pause instead of using 'um', 'like' or 'and'.
- Sight. Look over the whole room to engage audience."
mjb409,87,1102,Tutorial4,4,370.3,01:47.9,1,"I learned about the 5 S's. Stance, Sound, Smile, Silence, and Sight. So I will try to accommodate these principles in my presentation. The thing I took away the most, however, is the importance of smiling and hand gestures as they are both easy things to do."
mjy27,88,1132,Tutorial4,3,381.9,53:15.9,1,very useful to know
mpa596,91,1320,Tutorial4,3,369.4,02:55.8,0,"I'm glad the point about holding eye contact was made, in the past i have scanned across the room but it makes more sense to hold it for a short while"
mrw113,93,1227,Tutorial4,2,0.6,03:01.5,0,I swayed when speaking in the past.
nll19,95,492,Tutorial4,3,282.3,08:31.2,1,Silence- avoiding unnecessary sounds.
nll19,95,493,Tutorial4,2,315.3,09:45.5,1,Sight- maintain eye contact.
nma171,96,549,Tutorial4,2,68.5,02:45.5,1,During your presentation is very important in order to convey points
nma171,96,550,Tutorial4,4,263.7,05:48.7,1,Ensure you hold eye contact with the audience
oad28,97,1168,Tutorial4,3,13,54:37.8,1,Ensure you do the 5 S's in your presentation
olt15,98,1560,Tutorial4,2,56.6,09:20.4,0,Don't pop the hip.
olt15,98,1594,Tutorial4,2,121.9,06:55.2,0,Don't touch the lectern.
olt15,98,1595,Tutorial4,4,232.4,08:57.0,0,"Smile, doesn't look cheesy."
olt15,98,1596,Tutorial4,2,274.9,09:59.7,0,Speech doesn't have to be one long run on talk. Have pauses don't say um etc.
olt15,98,1597,Tutorial4,4,367.8,12:18.7,0,"5 S's
Stance
Sound
Silence
Smile
Sight"
orp13,100,1175,Tutorial4,4,20,34:38.8,1,"Good tips here, easy to understand and remember"
osp15,102,1437,Tutorial4,2,381.9,03:48.7,0,dont be stiff
pph32,103,1122,Tutorial4,4,363.7,22:48.5,1,this is quite helpful for since I don't have much confidence when I do a speech in front of a crowd
rch136,105,856,Tutorial4,1,64.1,21:52.2,1,Its good to know what I have been doing in the past and what i do whenever I speak is what is recommended to show confidence in speaking
rch136,105,859,Tutorial4,4,266.9,40:43.7,1,"Confidence is good however the use of gestures and inflection and tone without definitive purpose and excessively can defeat the purpose, making ones presentation monotonous and uncomfortable."
rjo84,106,1383,Tutorial4,2,0,10:34.5,0,"I agree with her points very strongly , especially the one on stance, this is often over looked"
rkn24,107,1357,Tutorial4,4,169.3,36:31.7,0,Having a good stance makes you appear much more confident.
rsk39,110,570,Tutorial4,4,0.1,16:18.6,1,"Be a confident speaker:
- firm stand
- fill the room with sound, dynamic nature to the speak
- smile(sounds more pleasant)
- silent(use pauses instead of hmm umm)
- eye contact(let audience be involved and engaged)"
rtw27,112,817,Tutorial4,1,0,17:56.4,1,"I'm quite good at variation of voice, but speak too fast!"
rwm66,116,1008,Tutorial4,4,164.8,20:50.5,1,"strong stance, downward tonality - very important"
rwp47,117,726,Tutorial4,3,31.3,37:24.7,1,"Stance, sound, smile, silence, and sight are the five keys points when speaking with confidence."
sar173,118,889,Tutorial4,4,50.2,16:51.5,1,"Have a good firm stance, fill the room with your voice and use tone/speed. Have a smile aswell as it looks friendly and confident. Take pauses and talk slowly and maintain eye contact."
scm90,120,995,Tutorial4,4,0.7,54:14.7,1,Be a confident speaker. Have a firm stance. Have a demanding presence so that you captivate the audiences attention
scr70,121,515,Tutorial4,1,0,23:05.8,1,"I liked the way that Clapp made the presentation structure very clear. She explained the structure at the beginning and the end of her presentation, and made each section very apparent by moving to a different position between sections."
scr70,121,516,Tutorial4,4,98,31:44.2,1,"Bringing the audience's attention to the fact that the presentation was comprised of five words beginning with 'S' only at the end of the presentation was a nice touch; the audience members that didn't notice this during the presentation would be amused and those that did notice would experience satisfaction, which are two good moods to end with."
sgb71,123,1181,Tutorial4,3,64.4,49:45.4,1,moving more than i should during presentations
sgb71,123,1182,Tutorial4,3,276.7,53:36.9,1,Saying uhm or ahh
sgo74,124,928,Tutorial4,4,283.2,15:41.2,1,"smiling might be hard, and remember to relax shoulders and DONT clasp hands"
shh49,126,902,Tutorial4,1,123.9,59:48.2,1,"Stance: Firm stance, feet firmly planted, about hip width apart. No shuffling/dancing around, no 'popping the hip'
Stand tall.
Keep arms in a neutral position at your side or to gesture etc."
shh49,126,903,Tutorial4,4,194,01:16.7,1,"Fill the room. Lower your shoulders - it helps the voice.
speak at a slow, understandable pace.
Add interest/variation to your voice - sounds good and makes you look confident."
shh49,126,904,Tutorial4,4,229.3,01:58.7,1,"smile is an extention of your sound. you sound more pleasant.
look friendly, confident, at ease, not cheesy."
shh49,126,905,Tutorial4,2,276.4,02:53.2,1,"Don't use run-on sentences, avoid 'um, like, uh, ya-know...' use silence."
shh49,126,906,Tutorial4,4,336,04:08.7,1,Making eye contact is important. Hold it. 5-7 seconds. Don't scan back and forth without focusing. Don't only focus on two people.
shh49,126,907,Tutorial4,4,378.9,05:09.6,1,"5 S's. Stance, sound, smile, silence, sight"
sli152,129,1235,Tutorial4,2,35.1,52:54.4,0,Firm stance
smc403,130,1687,Tutorial4,2,46.9,02:53.5,0,Swaying can be distracting for the audience
smi84,131,562,Tutorial4,2,140.8,25:58.1,1,"She's given an outline and clearly delineated her sections, like recommended in the previous video."
spl48,132,750,Tutorial4,4,354,53:39.7,1,Don't stare at the back wall if nervous. Audience doesn't feel engaged.
srd60,133,1444,Tutorial4,3,190.5,49:57.3,0,"I will remember to YELL, and whisper."
ssa237,135,1105,Tutorial4,3,4.5,13:01.5,1,"Five parts to being a confident speaker
 Always change your posture when making a point
Differ the pitch of you voice
Be approachable and not standing
Fake confidence
have silence after making a point for it to sink"
tss43,140,1459,Tutorial4,3,36.1,43:12.5,0,"Use a firm stable stance, and stand tall. No swaying or moving around as it is a distraction to the audience and your point is less likely to get across"
tss43,140,1460,Tutorial4,2,137.3,44:28.5,0,Stance allows for greater projection
tss43,140,1461,Tutorial4,4,260.4,47:45.1,0,Use silence rather than uhh and umm and other mouth noises
tss43,140,1462,Tutorial4,4,354.3,49:10.6,0,Eye contact to engage and involve the audience
twb29,141,1218,Tutorial4,4,0,08:31.1,0,very helpful
twb29,141,1219,Tutorial4,3,271,10:17.2,0,this will improve the presentations i give
twb29,141,1220,Tutorial4,3,281.8,10:37.9,0,i need to do this
vmk25,143,1523,Tutorial4,2,1,55:53.6,0,"Stance: firm, feet hip width apart, don't move around or pop hip, stand tall, arms in neutral position at side, don't gesture as much as the presenter (annoying)."
vmk25,143,1524,Tutorial4,2,131.2,00:06.9,0,"Sound: stance gives more voice projection, shoulders down, slow and understandable pace, variation, be dynamic and confident"
vmk25,143,1525,Tutorial4,3,199.4,01:14.2,0,"Smile: Gives extension to sound, makes sound more pleasant, isn't as cheesy as you think it is, use this only if it is appropriate"
vmk25,143,1526,Tutorial4,3,240.7,02:07.0,0,"Silence: Pausing makes people think, don't run sentences on..."
vmk25,143,1527,Tutorial4,3,275.6,03:49.6,0,"Sight: Eye contact - hold like one on one, don't scan, don't stare at the back on the wall"
vmk25,143,1528,Tutorial4,2,375.2,04:43.0,0,"Speaker clearly gave her point, had a theme and explained what her points would be early on. Relates to other videos"
wfl16,144,1702,Tutorial4,2,361.7,54:43.8,0,solid tips
wfm19,145,1626,Tutorial4,3,381.9,37:41.7,0,"Wow, definitely going to give this a try"
yca31,146,1620,Tutorial4,4,381.9,26:13.8,0,By using body language
zba24,148,836,Tutorial4,3,165.6,55:22.5,1,Lower your shoulders
zjd15,149,1366,Tutorial4,4,25.5,38:38.7,0,Firm stance and smiling is a way to show you are confident on your speech
aco110,3,1237,Example1,7,202.5,00:06.9,0,lego analogy on point
adn28,4,629,Example1,5,34.4,09:17.7,1,He is speaking in a rushed tone.
adn28,4,630,Example1,6,60,11:16.4,1,"Silence between points, emphasising them."
adn28,4,631,Example1,5,71.9,12:05.6,1,His hand gestures help sustain audience attention.
adn28,4,632,Example1,8,76.3,12:21.8,1,"Messy, and hard to understand"
adn28,4,633,Example1,5,186.6,14:34.9,1,Using too much hand gestures now and is becoming a distraction.
ahf30,6,977,Example1,6,202.5,23:48.5,1,He used a story and things people already know to explain what he does which engaged you
ain23,7,624,Example1,7,202.7,33:18.1,1,"His use of stories was really engaging, and using different analogies made it more relatable for people from different fields."
amf120,10,1128,Example1,5,65,48:02.5,1,interesting story and captivating opening
amf120,10,1130,Example1,7,196,50:59.6,1,good analogies which makes the talk better to understand
arb137,11,1584,Example1,5,6.2,54:27.0,0,"Pauses, hand gestures, eye contact, change in pace"
asc148,13,1614,Example1,5,68.5,00:54.4,0,Use hands to emphasize point
azq10,16,1206,Example1,5,2.3,28:44.5,0,The pace is a little bit too fast
bbu27,17,1565,Example1,7,40.8,18:51.5,0,I like how he structured his speech with an initial opening story to grab the audiences attention and lead them to his main idea
bep29,18,783,Example1,8,42.2,38:46.2,1,Lots of pictures on one slide - makes it unclear what point is being made
bep29,18,784,Example1,6,74.6,39:42.6,1,Simplification of jobs - makes it easier for all to understand but may be insulting to others
bep29,18,785,Example1,5,88.3,40:17.7,1,He is only looking in one direction - not at camera - do not feel involved
bep29,18,786,Example1,6,121.9,41:13.8,1,Relationship between topic and everyday things ie. chess
bep29,18,787,Example1,6,157.5,42:10.2,1,How computers are better than humans and how this translates to his topic - comparison
bep29,18,788,Example1,7,199.4,43:11.0,1,Simple ending that leaves people feeling underwhelmed
bjh158,19,1073,Example1,6,195.8,34:37.7,1,makes good eye contact
bmp62,21,1504,Example1,5,0,33:01.7,0,"Lots of hand gestures, and pauses for effect"
cjv34,26,914,Example1,5,202.7,43:30.1,1,He was passionate about his topic which made it easy to listen to his ideas.
clr54,27,1325,Example1,5,26.7,15:31.5,0,Starts presentation with an anecdote.
cmr140,31,1576,Example1,6,43.3,30:13.2,0,"Talks clearly with confidence, but talks a bit too fast."
crf49,32,895,Example1,8,190,03:33.8,1,almost too much gesturing. Good use of the lego analogy and nice slide presentation
cwa134,34,693,Example1,5,202.5,29:35.4,1,"Was not a fan of this example, found it hard to keep engaged"
dle72,37,1668,Example1,6,0,51:52.7,0,Engaging
ema110,43,1367,Example1,5,30.8,39:17.5,0,very engaging begin
ema110,43,1368,Example1,6,58.6,40:12.0,0,"only had 3 minutes, yet used his time wisely and didn't rush"
gco62,48,879,Example1,5,189,48:58.6,1,Very clear and concise delivery
hal66,49,591,Example1,7,2.8,37:20.8,1,"Story to start, gaining interest."
hal66,49,592,Example1,5,58.5,38:35.2,1,Giving numbers meaning with analogy
hrp35,52,736,Example1,8,45.4,14:39.1,1,"The individual items on the slide were good as they were visual representations of what he was saying, allowing audiences to visualize as they listened without being distracting, however the slide itself was too busy with too many things on it and the tree background."
hrp35,52,737,Example1,7,202.5,15:12.2,1,The tree link was good as it tied his points together.
hrp35,52,738,Example1,7,0,15:56.8,1,The story aspect made the speech considerably more engaging than it may have otherwise been.
hrp35,52,739,Example1,5,5.1,16:30.3,1,Well rehearsed and personable
jah276,54,848,Example1,5,196.1,59:41.0,1,"The good thing about this presenter is that he has taglines. He opens his presentation and closes it with remarks. So, he put things clear for the audience to understand. What I think is lacking is the slide. The background picture is covered with other overlapped pictures. This is not eye welcoming."
jch359,57,1662,Example1,6,0,49:07.3,0,ok
jda135,58,1017,Example1,8,202.5,11:31.5,1,I found there was a little to much hand action which distracted from his points.
jfm94,60,1558,Example1,5,64.9,07:23.6,0,"- The use of a story at the start of the presentation made it engaging.
- Knew his material well.
- Good amount of hand gestures.
- Good variation in voice."
jhz11,62,1194,Example1,5,168.6,27:12.1,1,Quite and interesting concept. Using hand gestures to display the significance
jjt59,63,671,Example1,6,0,20:31.3,1,shows it all using an analogy
jmi109,65,1446,Example1,7,44.5,55:38.2,0,"Clear speaking, but there seems to be too much information on some slides at one time or another."
jmp216,66,505,Example1,7,199.9,33:46.3,1,Clear opening
kbj13,69,677,Example1,6,202.5,55:39.5,1,"surprisingly interesting, relevant to study. He was a good speaker, keeping me engaged. Short and informal, yet factual and insightful"
ksb44,71,1569,Example1,5,40.1,48:03.8,0,Eye contact is maintained with the audience
ksb44,71,1570,Example1,6,99.1,49:10.7,0,Rhetorical questions
ksb44,71,1571,Example1,7,128,49:21.9,0,Anecdotes
lem72,73,940,Example1,6,31.8,44:59.0,1,engaging beginning
lem72,73,941,Example1,5,110.8,46:24.5,1,good hand gestures
lfu24,75,1411,Example1,7,3.1,19:59.5,0,good and short gets the point cemented more clearly
lfu24,75,1413,Example1,8,37.4,20:51.0,0,refers to slide but also always looks at audience
lfu24,75,1414,Example1,5,49.8,21:21.1,0,changes tone when talks about more serious topics
lfu24,75,1416,Example1,7,159.8,23:04.0,0,at the end brings everything back together
lfu24,75,1417,Example1,5,199.3,23:24.1,0,strong ending
lib17,78,755,Example1,7,144.9,46:54.1,1,It's interesting how he compares it to something else
lkh56,79,988,Example1,7,40.2,27:09.8,1,using an anecdote to start immediately engages the audience and keeps them listening
lsc74,81,1026,Example1,5,160.8,57:49.0,1,too much pointing
mba168,82,1302,Example1,7,93.9,06:22.8,0,start with a stroy
mba168,82,1303,Example1,6,102.4,06:43.4,0,makes use of metaphor
mba168,82,1304,Example1,6,123.9,07:27.7,0,engaging delivery
mbw49,83,1151,Example1,7,31.8,26:58.0,1,Starts with his little anecdote
mbw49,83,1153,Example1,5,58,27:50.1,1,"Varies pitch, tone, speed for better delivery"
mbw49,83,1155,Example1,8,79,28:32.6,1,Uses hand gestures to emphasise ideas
mbw49,83,1156,Example1,8,81.3,29:01.3,1,Only uses one slide with very few words for his entire 3 mins
mbw49,83,1157,Example1,6,105.2,29:41.3,0,Gives his stats in context
mbw49,83,1158,Example1,6,136.3,30:30.1,1,Uses tree metaphor to expand idea
mbw49,83,1159,Example1,7,199.8,31:59.1,1,"Ends with a strong, single message for the audience to remember"
mfu36,84,457,Example1,5,83.2,52:01.1,1,Dumbs down content a lot
mfu36,84,458,Example1,8,92.4,52:28.9,1,Good gestures with hands
mfu36,84,459,Example1,6,175.4,54:23.7,1,Pauses for effect
mfu36,84,460,Example1,5,184.3,55:07.7,1,Good variation in speed of delivery
mgd37,86,605,Example1,8,201.2,41:26.0,1,"Likened a computer's skills at chess a computer's ability to solve medicine issues, therefore he used the technique of making complicated issue simple by using an analogy."
mjb409,87,1107,Example1,6,202.5,26:39.9,1,"He had a strong opening statement, however I didnt like it when he said stuff like ""as shown on the slide"""
mjy27,88,1135,Example1,5,202.7,01:02.5,1,"Powerful introduction that grabbed the attention of the audience by starting with, ""I want to tell you a story..."" used hand gestures, spoke clearly and involved the audience"
mpa596,91,1362,Example1,5,47.2,45:06.3,0,this shows how short pauses in speeches don't seem awkward at all!!
mrw113,93,921,Example1,5,167.4,27:10.9,1,I enjoyed his presentation because he is calm when he speaks and isn't condescending.
nll19,95,494,Example1,7,202.5,15:21.8,1,He gave a single sentence to sum up his speech which was really strong.
nma171,96,551,Example1,5,199.9,11:10.3,1,The analogies help convey ideas which are complicated in a simple easy to understand manner
nma171,96,552,Example1,8,201.7,12:13.3,1,The simple power point is useful to the audiences understanding
olt15,98,1598,Example1,5,108.8,15:42.9,0,"Good humor, well received by crowd."
pph32,103,1123,Example1,5,202.5,30:28.7,1,He was able to make the audience to visualize the point that he was trying to point quite clearly by not only using the image but also by comparing to things in life that we can picture of.
rch136,105,861,Example1,5,113.8,47:00.2,1,"engaging, funny and informative. The use of good body language, pauses, humour and examples to convey ideas with ease to listener."
rjo84,106,1384,Example1,6,202.5,18:06.6,0,Wow what a cool analogy
rkn24,107,1356,Example1,7,68.4,33:04.8,0,Starting with a story helps to engage the audience.
rsk39,110,571,Example1,5,3,18:12.1,1,Be humour
rti41,111,615,Example1,7,30.2,34:22.8,1,starts with a story
rtw27,112,816,Example1,7,20.5,17:08.5,1,"I like how it starts with a story, includes joke and analogies that we (as an audience) can relate to, (e.g. chess)."
rwm66,116,1009,Example1,6,199,35:36.6,1,"Real case study on trees, I found very interesting and left an impression"
rwp47,117,727,Example1,5,202.7,44:20.0,1,This speech was short but delivered the necessary information. Audience engagement was high due to the delivery of the speech from the speaker being very good. It was also high due to the speech following a structure that was easy to follow.
sar173,118,890,Example1,5,202.5,22:39.8,1,"Strong relateability to a well known topic, and used enthusiasm and confidence to boost the audiences attention effectively as well as other delivery techniques"
scm90,120,996,Example1,5,0,55:42.1,1,Engaging beginning
scr70,121,517,Example1,8,0,36:51.8,1,"GOOD: Putting pictures of things that didn't seem to relate to each other on the slide and then showing during the course of the presentation how they worked together was an excellent way for the audience to interested in the talk - ""How does lego and chess relate to computers?"""
scr70,121,518,Example1,6,0.8,40:14.5,1,GOOD: Only a few statistics used - the audience wouldn't be able to appreciate lots of statistics and not using any statistics would probably be boring.
scr70,121,519,Example1,7,2.6,41:20.1,1,BAD: Is starting the presentation with a story too adrupt?
scr70,121,520,Example1,5,3.8,42:54.8,1,BAD: Maybe too much gesturing?
sgb71,123,1183,Example1,6,107.8,58:42.9,1,Clear and interesting. good pace a tad fast if anything
sgo74,124,929,Example1,5,183.1,19:21.7,1,this ones is actual so good
smc403,130,1688,Example1,5,167.4,06:53.2,0,good to use the chess example so people can visualise what he's talking about
spl48,132,1471,Example1,6,27.4,11:21.0,0,Starts off with interesting story rather than boring introduction
srd60,133,1451,Example1,8,202.7,15:34.4,0,He had one slide with no words!
srd62,134,1682,Example1,6,202.5,07:36.0,0,Super interesting to listen to even though there is no visual aid
ssa237,135,1106,Example1,5,202.5,22:20.6,1,"So he wants to use the alogorims that are used for chess to make chemistry easier???
His delivery was to informative and to the point"
tss43,140,1466,Example1,8,202.5,03:23.4,0,"Used the minimal on the slides, only to support what he was saying"
tss43,140,1467,Example1,7,0,04:37.0,0,Engages you from the beginning using analogies and then explaining how the random images relate together
vmk25,143,1530,Example1,5,4.1,08:13.7,0,"Starts with story to engage audience and make topic not seem boring, gestures are used, relaxed confident stance."
vmk25,143,1531,Example1,8,45,08:23.7,0,Refers to where the information can be found on slide - this seems unnecessary but does help audience
vmk25,143,1533,Example1,6,58.8,11:38.3,0,Passionate about speech which adds interest. Gives problem and solution which makes his material more intriguing
wfl16,144,1703,Example1,6,179.7,59:02.4,0,"Cool presentation, engaging content and well spoken"
yca31,146,1621,Example1,5,202.7,27:17.0,0,Deliver knowledge to audience
aco110,3,1239,Example2,7,507.5,11:36.4,0,references to TV shows are v effective
adn28,4,634,Example2,6,25.7,17:00.0,1,Starts with an attention grabbing question
adn28,4,635,Example2,8,61.5,18:29.3,1,"Not much writing on slides, just photos which means that the slides are not dividing the audience' attention from the speaker"
adn28,4,636,Example2,5,171.3,20:45.9,1,She is swaying side to side instead of standing at one point. This is becoming a distraction.
adn28,4,637,Example2,8,311.9,23:25.8,1,Uses two colours in visual presentation.
adn28,4,639,Example2,5,463.4,26:23.4,1,"Not giving the audience much eye attention, keeps looking to the floor or to the side"
ahf30,6,978,Example2,7,63.2,27:42.5,1,outlined what she was gonna talk about
ain23,7,625,Example2,5,507.5,43:35.5,1,"She spoke in a very conversational way, so it was easy to listen to and relaxed."
ain23,7,626,Example2,6,0,44:16.8,1,"She kept saying I think, which I didn't think was the most assertive way she could be communicating points or ideas."
amf120,10,1134,Example2,8,327.9,57:07.0,1,effective figures
arb137,11,1585,Example2,8,0,56:28.7,0,"Less words
Images
Moving images
More images than words
Use words in images"
azq10,16,1207,Example2,8,23.2,32:27.1,0,Love the pictures
bbu27,17,1566,Example2,7,36.8,22:39.4,0,I like how she opens her presentation with the argument she is going to convey to the audience so they have a clear idea what the presentation is about from the beginning. I think this is good structure.
bep29,18,789,Example2,6,39.6,44:56.7,1,Have a strong topic that people are interested in - start with a wild proposition
bep29,18,790,Example2,8,52.5,45:26.7,1,Lots of changes in power point - to many points to draw attention to
bep29,18,791,Example2,6,91.1,46:40.1,1,Try to manipulate peoples thinking to make them think twice about their values and how they align - makes people more interested
bep29,18,792,Example2,7,141.1,47:50.8,1,Relate to media and their influence - use example that people know
bep29,18,793,Example2,5,156.9,48:19.4,1,Swaying from side to side - off putting
bep29,18,794,Example2,8,219.8,49:39.8,1,Not a lot of connection between the visuals and the speech
bep29,18,795,Example2,6,285.8,51:08.6,1,Personal opinion - makes it more interesting - more connection
bep29,18,796,Example2,8,314.8,52:00.8,1,Graphic is very confusing to understand - draws attention away from point
bep29,18,797,Example2,5,368.3,53:25.2,1,Wild assumptions - get audience re-interested. Change of tone projects important point
bep29,18,798,Example2,7,446.6,55:05.0,1,Tries to put your feet in the media's shoes
bep29,18,799,Example2,7,463.4,55:39.9,1,Relate points to reasearch
bjh158,19,1074,Example2,7,31.4,36:06.5,1,boring start
bjh158,19,1075,Example2,8,94.3,37:26.1,1,good figure
bjh158,19,1076,Example2,5,167.1,38:40.3,1,sways her hips alot
bjh158,19,1077,Example2,5,168.3,39:51.1,1,engaging finish
bmp62,21,1507,Example2,5,170.1,34:19.3,0,"Could have a better posture, moves around nervously a bit"
cjv34,26,915,Example2,8,504.7,52:58.0,1,The pictures she used helped to keep the audience engaged.
clr54,27,1326,Example2,5,89.9,20:43.1,0,Animation keeps people interested.
cmr140,31,1577,Example2,8,154.2,32:14.0,0,linked to the wider world.
cwa134,34,696,Example2,8,502.1,38:36.1,1,Through the visual representation was relevant to the points
dle72,37,1694,Example2,5,0,13:32.4,0,Awesome!
gco62,48,883,Example2,8,327.3,31:22.0,1,Quite engaging visuals however potentially a bit busy and hard to fully take in dialogue
hal66,49,593,Example2,8,4.9,42:50.3,1,Gives examples of media
hal66,49,594,Example2,8,73.7,43:08.2,1,Stand out words
hal66,49,595,Example2,5,138.3,44:23.3,1,Analogy
hal66,49,596,Example2,5,176.3,45:02.4,1,Swaying
hrp35,52,740,Example2,5,188.5,20:53.1,1,Lots of swaying/side stepping which is quite distracting
hrp35,52,741,Example2,6,295.1,23:45.5,1,"Whilst clearly committed to her argument, her linguistic choices often reflect a timid approach which comes across as somewhat unreliable."
iwd13,53,1201,Example2,8,502,56:03.5,0,love it
jah276,54,849,Example2,6,494.2,01:18.2,1,"Her speech is fantastic. One advantage though is the title too. The title of the presentation is already exciting. So, by speaking about it, she must make it more interesting. The way she decipher the topic one by one is in good order too."
jch359,57,1663,Example2,6,0,49:35.4,0,i like this one
jda135,58,1018,Example2,5,39.8,13:22.4,1,The swaying was a little distracting and so was looking at the notes and trying to change slides ect. could be fixed with more rehearsal.
